#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1882    -5.96877    -6.01583  0.00317834
        1883    -5.96848     -6.0158  0.00317675
        1884    -5.96762    -6.01578  0.00317517
        1885    -5.96696    -6.01575  0.00317359
        1886     -5.9662    -6.01573  0.00317201
        1887    -5.96535     -6.0157  0.00317044
        1888    -5.96472    -6.01567  0.00316888
        1889    -5.96417    -6.01565  0.00316732
        1890      -5.964    -6.01562  0.00316576
        1891    -5.96361    -6.01559  0.00316421
        1892    -5.96333    -6.01556  0.00316266
        1893    -5.96254    -6.01554  0.00316111
        1894    -5.96246    -6.01551  0.00315956
        1895    -5.96265    -6.01548  0.00315802
        1896    -5.96311    -6.01545  0.00315648
        1897    -5.96353    -6.01542  0.00315493
        1898    -5.96408     -6.0154  0.00315338
        1899    -5.96475    -6.01537  0.00315184
        1900    -5.96554    -6.01534  0.00315029
        1901    -5.96661    -6.01532  0.00314873
        1902    -5.96748    -6.01529  0.00314718
        1903    -5.96863    -6.01527  0.00314562
        1904    -5.96987    -6.01525  0.00314406
        1905    -5.97152    -6.01522  0.00314249
        1906     -5.9731     -6.0152  0.00314092
        1907    -5.97446    -6.01518  0.00313935
        1908    -5.97634    -6.01516  0.00313777
        1909    -5.97812    -6.01514  0.00313618
        1910    -5.97979    -6.01512   0.0031346
        1911    -5.98135     -6.0151  0.00313301
        1912    -5.98322    -6.01509  0.00313141
        1913    -5.98509    -6.01507  0.00312981
        1914     -5.9871    -6.01506  0.00312821
        1915    -5.98864    -6.01504  0.00312661
        1916    -5.99029    -6.01503    0.003125
        1917     -5.9922    -6.01502   0.0031234
        1918    -5.99391    -6.01501  0.00312179
        1919    -5.99539      -6.015  0.00312018
        1920     -5.9968    -6.01499  0.00311857
        1921    -5.99813    -6.01498  0.00311696
        1922    -5.99968    -6.01497  0.00311534
        1923    -6.00099    -6.01496  0.00311373
        1924     -6.0022    -6.01496  0.00311212
        1925    -6.00316    -6.01495  0.00311051
        1926    -6.00403    -6.01494   0.0031089
        1927    -6.00496    -6.01494  0.00310729
        1928     -6.0055    -6.01493  0.00310568
        1929     -6.0061    -6.01493  0.00310408
        1930    -6.00707    -6.01493  0.00310247
        1931    -6.00751    -6.01492  0.00310087
        1932    -6.00788    -6.01492  0.00309926
        1933    -6.00879    -6.01492  0.00309766
        1934    -6.00904    -6.01491  0.00309606
        1935    -6.00925    -6.01491  0.00309446
        1936     -6.0088    -6.01491  0.00309287
        1937    -6.00923     -6.0149  0.00309127
        1938    -6.00918     -6.0149  0.00308968
        1939    -6.00912     -6.0149  0.00308809
        1940    -6.00964    -6.01489   0.0030865
        1941    -6.00987    -6.01489  0.00308491
        1942     -6.0098    -6.01489  0.00308332
        1943    -6.01004    -6.01489  0.00308173
        1944    -6.00954    -6.01488  0.00308015
        1945    -6.01012    -6.01488  0.00307857
        1946    -6.01012    -6.01488  0.00307699
        1947     -6.0106    -6.01488  0.00307541
        1948    -6.01051    -6.01487  0.00307383
        1949    -6.01044    -6.01487  0.00307225
        1950    -6.01071    -6.01487  0.00307068
        1951    -6.01056    -6.01487   0.0030691
        1952    -6.01058    -6.01487  0.00306753
        1953     -6.0117    -6.01486  0.00306596
        1954    -6.01209    -6.01486  0.00306439
        1955     -6.0122    -6.01486  0.00306283
        1956    -6.01233    -6.01486  0.00306126
        1957    -6.01264    -6.01486   0.0030597
        1958    -6.01341    -6.01486  0.00305813
        1959    -6.01419    -6.01486  0.00305657
        1960    -6.01453    -6.01486  0.00305501
        1961    -6.01487    -6.01486  0.00305346
        1962    -6.01537    -6.01486   0.0030519
        1963    -6.01585    -6.01486  0.00305034
        1964    -6.01648    -6.01486  0.00304879
        1965    -6.01739    -6.01486  0.00304724
        1966    -6.01798    -6.01486  0.00304569
        1967    -6.01854    -6.01486  0.00304414
        1968    -6.01861    -6.01487   0.0030426
        1969    -6.01881    -6.01487  0.00304105
        1970    -6.01941    -6.01487  0.00303951
        1971    -6.01952    -6.01487  0.00303797
        1972    -6.01972    -6.01488  0.00303643
        1973    -6.01972    -6.01488  0.00303489
        1974    -6.01981    -6.01488  0.00303335
        1975    -6.02029    -6.01488  0.00303182
        1976    -6.01994    -6.01489  0.00303029
        1977    -6.01968    -6.01489  0.00302875
        1978    -6.01979    -6.01489  0.00302722
        1979    -6.01968    -6.01489   0.0030257
        1980    -6.01949     -6.0149  0.00302417
        1981    -6.01922     -6.0149  0.00302264
        1982    -6.01857     -6.0149  0.00302112
        1983    -6.01784     -6.0149  0.00301959
        1984    -6.01719     -6.0149  0.00301807
        1985    -6.01645     -6.0149  0.00301655
        1986    -6.01578     -6.0149  0.00301503
        1987    -6.01443     -6.0149  0.00301352
        1988    -6.01377     -6.0149    0.003012
        1989    -6.01303     -6.0149  0.00301049
        1990    -6.01163     -6.0149  0.00300897
        1991    -6.01061     -6.0149  0.00300746
        1992    -6.00938    -6.01489  0.00300596
        1993     -6.0087    -6.01489  0.00300445
        1994    -6.00736    -6.01489  0.00300294
        1995    -6.00628    -6.01488  0.00300144
        1996    -6.00502    -6.01488  0.00299994
        1997    -6.00372    -6.01487  0.00299845
        1998    -6.00225    -6.01487  0.00299695
        1999    -6.00091    -6.01486  0.00299546
        2000    -5.99956    -6.01485  0.00299397
        2001    -5.99821    -6.01484  0.00299249
        2002    -5.99656    -6.01483  0.00299101
        2003    -5.99508    -6.01482  0.00298953
        2004    -5.99376    -6.01481  0.00298806
        2005    -5.99203     -6.0148  0.00298659
        2006    -5.99032    -6.01479  0.00298512
        2007    -5.98851    -6.01478  0.00298367
        2008    -5.98691    -6.01476  0.00298221
        2009    -5.98581    -6.01475  0.00298076
        2010    -5.98403    -6.01473  0.00297932
        2011    -5.98233    -6.01472  0.00297788
        2012    -5.98086     -6.0147  0.00297645
        2013    -5.97964    -6.01468  0.00297502
        2014    -5.97866    -6.01467   0.0029736
        2015    -5.97794    -6.01465  0.00297218
        2016    -5.97687    -6.01463  0.00297076
        2017    -5.97621    -6.01461  0.00296935
        2018    -5.97552    -6.01459  0.00296794
        2019    -5.97525    -6.01457  0.00296654
        2020    -5.97524    -6.01455  0.00296513
        2021     -5.9746    -6.01453  0.00296373
        2022    -5.97469    -6.01451  0.00296233
        2023    -5.97474    -6.01449  0.00296093
        2024    -5.97521    -6.01447  0.00295953
        2025    -5.97579    -6.01445  0.00295813
        2026    -5.97617    -6.01443  0.00295673
        2027    -5.97635    -6.01442  0.00295533
        2028    -5.97692     -6.0144  0.00295393
        2029    -5.97743    -6.01438  0.00295253
        2030    -5.97846    -6.01436  0.00295113
        2031    -5.97972    -6.01434  0.00294973
        2032    -5.98043    -6.01433  0.00294832
        2033    -5.98164    -6.01431  0.00294692
        2034    -5.98244     -6.0143  0.00294551
        2035    -5.98357    -6.01428   0.0029441
        2036    -5.98457    -6.01427  0.00294269
        2037    -5.98573    -6.01425  0.00294128
        2038    -5.98689    -6.01424  0.00293987
        2039    -5.98821    -6.01423  0.00293845
        2040     -5.9892    -6.01421  0.00293704
        2041    -5.99048     -6.0142  0.00293562
        2042    -5.99158    -6.01419  0.00293421
        2043     -5.9931    -6.01418  0.00293279
        2044    -5.99383    -6.01417  0.00293137
        2045    -5.99497    -6.01416  0.00292995
        2046    -5.99592    -6.01415  0.00292853
        2047    -5.99711    -6.01414  0.00292711
        2048    -5.99795    -6.01414   0.0029257
        2049    -5.99889    -6.01413  0.00292428
        2050    -6.00023    -6.01412  0.00292286
        2051    -6.00076    -6.01412  0.00292144
        2052    -6.00154    -6.01411  0.00292002
        2053    -6.00241     -6.0141  0.00291861
        2054    -6.00307     -6.0141  0.00291719
        2055    -6.00353    -6.01409  0.00291578
        2056    -6.00378    -6.01409  0.00291436
        2057    -6.00414    -6.01408  0.00291295
        2058    -6.00459    -6.01408  0.00291154
        2059    -6.00485    -6.01407  0.00291013
        2060    -6.00491    -6.01407  0.00290872
        2061    -6.00507    -6.01407  0.00290731
        2062    -6.00504    -6.01406   0.0029059
        2063    -6.00527    -6.01406   0.0029045
        2064    -6.00546    -6.01405  0.00290309
        2065    -6.00546    -6.01405  0.00290169
        2066    -6.00528    -6.01404  0.00290029
        2067    -6.00505    -6.01404  0.00289889
        2068    -6.00495    -6.01404  0.00289749
        2069    -6.00481    -6.01403  0.00289609
        2070    -6.00478    -6.01403   0.0028947
        2071    -6.00473    -6.01402   0.0028933
        2072    -6.00449    -6.01402  0.00289191
        2073    -6.00436    -6.01401  0.00289052
        2074    -6.00436    -6.01401  0.00288913
        2075    -6.00371      -6.014  0.00288774
        2076    -6.00333      -6.014  0.00288636
        2077    -6.00307    -6.01399  0.00288497
        2078    -6.00276    -6.01399  0.00288359
        2079    -6.00211    -6.01398  0.00288221
        2080    -6.00157    -6.01398  0.00288083
        2081    -6.00158    -6.01397  0.00287945
        2082     -6.0011    -6.01396  0.00287807
        2083    -6.00027    -6.01396   0.0028767
        2084    -5.99953    -6.01395  0.00287533
        2085     -5.9989    -6.01394  0.00287396
        2086    -5.99805    -6.01394  0.00287259
        2087      -5.997    -6.01393  0.00287122
        2088    -5.99573    -6.01392  0.00286986
        2089    -5.99471    -6.01391   0.0028685
        2090    -5.99331     -6.0139  0.00286715
        2091    -5.99201    -6.01389  0.00286579
        2092    -5.99078    -6.01388  0.00286445
        2093    -5.98949    -6.01387   0.0028631
        2094    -5.98828    -6.01385  0.00286176
        2095      -5.987    -6.01384  0.00286042
        2096    -5.98535    -6.01383  0.00285909
        2097    -5.98393    -6.01381  0.00285776
        2098     -5.9823     -6.0138  0.00285644
        2099    -5.98029    -6.01378  0.00285512
        2100    -5.97806    -6.01377  0.00285381
        2101    -5.97653    -6.01375  0.00285251
        2102    -5.97433    -6.01373  0.00285122
        2103    -5.97207    -6.01371  0.00284993
        2104    -5.96991    -6.01369  0.00284865
        2105     -5.9683    -6.01367  0.00284738
        2106    -5.96635    -6.01364  0.00284611
        2107    -5.96435    -6.01362  0.00284486
        2108    -5.96232     -6.0136  0.00284361
        2109    -5.96011    -6.01357  0.00284238
        2110    -5.95787    -6.01354  0.00284116
        2111    -5.95563    -6.01352  0.00283994
        2112    -5.95353    -6.01349  0.00283874
        2113    -5.95128    -6.01346  0.00283755
        2114    -5.94889    -6.01343  0.00283637
        2115    -5.94698     -6.0134   0.0028352
        2116    -5.94495    -6.01337  0.00283405
        2117    -5.94326    -6.01333   0.0028329
        2118    -5.94133     -6.0133  0.00283177
        2119    -5.93931    -6.01326  0.00283065
        2120    -5.93751    -6.01323  0.00282954
        2121    -5.93595    -6.01319  0.00282844
        2122    -5.93417    -6.01315  0.00282735
        2123     -5.9325    -6.01312  0.00282627
        2124    -5.93064    -6.01308  0.00282521
        2125     -5.9292    -6.01304  0.00282416
        2126    -5.92804      -6.013  0.00282311
        2127    -5.92687    -6.01296  0.00282207
        2128    -5.92569    -6.01292  0.00282105
        2129    -5.92466    -6.01287  0.00282003
        2130    -5.92393    -6.01283  0.00281901
        2131    -5.92322    -6.01279    0.002818
        2132    -5.92281    -6.01275    0.002817
        2133    -5.92272    -6.01271  0.00281599
        2134    -5.92234    -6.01266  0.00281499
        2135    -5.92228    -6.01262  0.00281399
        2136    -5.92223    -6.01258  0.00281299
        2137     -5.9225    -6.01254  0.00281199
        2138    -5.92323     -6.0125  0.00281099
        2139    -5.92352    -6.01245  0.00280998
        2140    -5.92472    -6.01241  0.00280896
        2141    -5.92606    -6.01237  0.00280794
        2142     -5.9271    -6.01233  0.00280691
        2143    -5.92873    -6.01229  0.00280588
        2144    -5.92988    -6.01226  0.00280483
        2145    -5.93132    -6.01222  0.00280378
        2146    -5.93272    -6.01218  0.00280271
        2147    -5.93453    -6.01214  0.00280164
        2148    -5.93644    -6.01211  0.00280056
        2149     -5.9383    -6.01207  0.00279947
        2150    -5.94039    -6.01204  0.00279836
        2151    -5.94255    -6.01201  0.00279725
        2152    -5.94463    -6.01198  0.00279612
        2153    -5.94768    -6.01195  0.00279498
        2154    -5.95078    -6.01192  0.00279383
        2155    -5.95301    -6.01189  0.00279267
        2156    -5.95528    -6.01187   0.0027915
        2157    -5.95771    -6.01184  0.00279032
        2158    -5.96031    -6.01182  0.00278912
        2159    -5.96261    -6.01179  0.00278793
        2160    -5.96505    -6.01177  0.00278672
        2161    -5.96779    -6.01175   0.0027855
        2162    -5.97019    -6.01173  0.00278428
        2163    -5.97288    -6.01171  0.00278305
        2164    -5.97476     -6.0117  0.00278182
        2165    -5.97706    -6.01168  0.00278058
