Block;Step;Progressive_discrete_rw;Progressive_discrete_rw_error;Progressive_continuous_rw;Progressive_continuous_rw_error
20;28;5.30321;0.0418171;5.21668;0.0302334
20;29;5.36092;0.052351;5.33952;0.0578083
20;30;5.52651;0.043939;5.44149;0.0455772
20;31;5.52633;0.0541675;5.58854;0.0635071
20;32;5.61662;0.0448761;5.69724;0.0661948
20;33;5.76765;0.0647123;5.78357;0.0531308
20;34;5.91804;0.0699198;5.86365;0.0527771
20;35;5.96117;0.061966;5.92519;0.0494111
20;36;6.06127;0.0597992;6.04439;0.0533951
20;37;6.09139;0.0471342;6.21825;0.0470711
20;38;6.17614;0.0462908;6.16935;0.0443554
20;39;6.32709;0.0562215;6.23074;0.0351576
20;40;6.28163;0.0614028;6.26087;0.0521968
20;41;6.27428;0.0617613;6.40067;0.0614233
20;42;6.41401;0.0514231;6.46469;0.0655393
20;43;6.53429;0.0478948;6.57464;0.0804167
20;44;6.59492;0.0591155;6.65998;0.0407209
20;45;6.63364;0.051874;6.69049;0.0723808
20;46;6.78636;0.0664019;6.7243;0.0591066
20;47;6.83742;0.0397727;6.82812;0.056589
20;48;6.81823;0.0464878;6.91556;0.0534274
20;49;7.04263;0.0475157;6.90895;0.0443858
20;50;7.10105;0.0555559;6.95137;0.0458731
20;51;7.04804;0.0415917;7.00744;0.0581711
20;52;7.26278;0.0712456;7.20115;0.0623684
20;53;7.33281;0.0803004;7.21956;0.0638069
20;54;7.31714;0.0433309;7.32289;0.066232
20;55;7.42243;0.0639724;7.53457;0.0765156
20;56;7.4885;0.0641903;7.36157;0.0732223
20;57;7.48474;0.0571844;7.4453;0.0880195
20;58;7.66789;0.0657153;7.61864;0.0670223
20;59;7.62497;0.0576625;7.5624;0.0873748
20;60;7.74643;0.0626852;7.70189;0.0521101
20;61;7.69275;0.064255;7.81737;0.0693363
20;62;7.80147;0.0529548;7.81307;0.0718925
20;63;8.01425;0.082033;7.91563;0.0722474
20;64;8.04421;0.0848764;7.94562;0.0818618
20;65;8.11418;0.084805;8.00099;0.10046
20;66;8.16566;0.0690455;8.17745;0.0556781
20;67;8.14215;0.0645917;8.1086;0.068504
20;68;8.23593;0.0690075;8.21438;0.0512929
20;69;8.28688;0.072731;8.36634;0.0581922
20;70;8.23187;0.070431;8.38332;0.0735808
20;71;8.35468;0.0633336;8.50363;0.061878
20;72;8.5283;0.075143;8.45575;0.0816674
20;73;8.47117;0.089488;8.55963;0.0865779
20;74;8.63488;0.0777145;8.66636;0.07315
20;75;8.55395;0.0738124;8.79344;0.0620257
20;76;8.6993;0.0834493;8.71627;0.0748462
20;77;8.78292;0.0799701;8.93344;0.0898108
20;78;8.97692;0.0903876;8.79966;0.0762236
20;79;8.76194;0.0836071;9.00009;0.080452
20;80;8.88221;0.0612134;8.99344;0.0972752
20;81;9.07658;0.108332;8.94885;0.0613868
20;82;9.04438;0.0816749;9.03141;0.0747033
20;83;9.1473;0.0775088;9.04266;0.0780895
20;84;9.08751;0.0920535;9.13216;0.0854357
20;85;9.16899;0.0864817;9.29962;0.0685324
20;86;9.26209;0.100543;9.17577;0.069008
20;87;9.1682;0.0701472;9.38061;0.0989649
20;88;9.22011;0.103077;9.2825;0.08522
20;89;9.33345;0.0787225;9.54073;0.0863889
20;90;9.46681;0.0711982;9.52237;0.0800766
20;91;9.65136;0.0729432;9.50589;0.0731211
20;92;9.71681;0.0833227;9.49381;0.0914999
20;93;9.56635;0.0799625;9.74195;0.0732704
20;94;9.65984;0.067233;9.75737;0.0861938
20;95;9.67334;0.105535;9.64008;0.0918415
20;96;9.98934;0.0810164;9.94702;0.091978
20;97;9.95091;0.104053;10.0039;0.0992231
20;98;10.0051;0.0737012;9.94578;0.0867527
20;99;9.90365;0.097958;9.84284;0.101564
20;100;9.85663;0.0772222;10.0932;0.0648309
21;0;0;0;0;0
21;1;1;0;1;0
21;2;1.4412;0.00729013;1.40085;0.0110641
21;3;1.73543;0.0133393;1.72711;0.0122236
21;4;1.98566;0.0111169;2.00433;0.0144101
21;5;2.24899;0.0150658;2.19505;0.0213412
21;6;2.47758;0.0183483;2.43341;0.0204088
21;7;2.6527;0.0180349;2.65559;0.0169168
21;8;2.82378;0.0244987;2.78796;0.0288357
21;9;2.98306;0.026717;2.96695;0.0207935
21;10;3.20731;0.0312082;3.14009;0.0285517
21;11;3.30291;0.0269966;3.33315;0.0258506
21;12;3.45144;0.0303785;3.47003;0.0364432
21;13;3.60251;0.0316094;3.58562;0.03028
21;14;3.70464;0.0295586;3.73989;0.0334293
21;15;3.83184;0.0299573;3.85275;0.0222054
21;16;4.03752;0.0317266;4.03872;0.0354733
21;17;4.06192;0.0371701;4.0536;0.0292448
21;18;4.22579;0.0293733;4.22188;0.0342369
21;19;4.36816;0.0411429;4.42088;0.0321486
21;20;4.48211;0.0346853;4.49432;0.0347451
21;21;4.59053;0.0320299;4.59797;0.0484585
21;22;4.68115;0.0392378;4.72154;0.04248
21;23;4.68556;0.0546654;4.83726;0.0417708
21;24;4.90605;0.0340476;4.85064;0.0407947
21;25;4.95715;0.0317539;4.9943;0.0348307
21;26;5.06824;0.0417573;5.12211;0.0473682
21;27;5.13311;0.0447737;5.18236;0.0368224
21;28;5.31719;0.0422499;5.21884;0.0289076
21;29;5.36621;0.0501939;5.35885;0.0584087
21;30;5.53824;0.043504;5.42988;0.044982
21;31;5.54135;0.0537844;5.58384;0.0607335
21;32;5.63382;0.046115;5.69393;0.0632008
21;33;5.76229;0.061933;5.80927;0.0568021
21;34;5.91795;0.066666;5.86648;0.0504006
21;35;5.95471;0.0594349;5.92553;0.0471128
21;36;6.07323;0.0582588;6.04612;0.0509397
21;37;6.09954;0.0456727;6.24812;0.0539159
21;38;6.19754;0.0490482;6.15422;0.0449131
21;39;6.33097;0.0537455;6.19748;0.0472248
21;40;6.28651;0.0587486;6.29431;0.0599622
21;41;6.28998;0.060944;6.42148;0.0621526
21;42;6.40712;0.0495107;6.46952;0.0626758
21;43;6.53797;0.0458135;6.56394;0.0774176
21;44;6.61797;0.060897;6.64824;0.040562
21;45;6.64433;0.0506014;6.67947;0.0698878
21;46;6.77878;0.0637635;6.73672;0.0577084
21;47;6.83525;0.0379837;6.81717;0.0550552
21;48;6.80512;0.0462209;6.91924;0.0510741
21;49;7.02973;0.0471069;6.91408;0.0426293
21;50;7.09646;0.0531692;6.95446;0.0438474
21;51;7.0379;0.0409321;7.03023;0.0599645
21;52;7.25484;0.0683929;7.17602;0.0645592
21;53;7.32366;0.0771077;7.20067;0.0637006
21;54;7.32409;0.0418941;7.32867;0.0634138
21;55;7.40832;0.0626065;7.56645;0.0796157
21;56;7.4953;0.0615794;7.36848;0.0701566
21;57;7.50599;0.0585199;7.46161;0.0854943
21;58;7.65779;0.063465;7.59676;0.067548
21;59;7.61042;0.0568727;7.54418;0.0852769
21;60;7.74293;0.0598704;7.70711;0.0499578
21;61;7.70317;0.0621455;7.80452;0.0673459
21;62;7.82103;0.0541444;7.8111;0.0685753
21;63;8.01863;0.0783376;7.93324;0.0710993
21;64;8.05107;0.0812167;7.92648;0.0803641
21;65;8.11098;0.0809219;8.00403;0.0958333
21;66;8.14974;0.0677304;8.17974;0.0531363
21;67;8.12291;0.0645221;8.09605;0.066511
21;68;8.21704;0.0684522;8.18278;0.0582286
21;69;8.27802;0.0699099;8.38839;0.0597057
21;70;8.23103;0.0671585;8.37671;0.0704676
21;71;8.3562;0.0604053;8.49706;0.0593624
21;72;8.53108;0.0717001;8.42958;0.0821492
21;73;8.49003;0.0873815;8.55232;0.0828721
21;74;8.64036;0.0743007;8.64897;0.0718812
21;75;8.55323;0.0703811;8.79846;0.0593521
21;76;8.703;0.0796517;8.69641;0.0740752
21;77;8.79526;0.0772397;8.90437;0.0904307
21;78;8.9652;0.0869753;8.79782;0.0726998
21;79;8.74786;0.0809499;8.98904;0.077499
21;80;8.88645;0.0585186;8.9903;0.0928013
21;81;9.08006;0.103349;8.97284;0.0632557
21;82;9.0552;0.0786209;9.02579;0.0714482
21;83;9.15241;0.0740778;9.04519;0.0744982
21;84;9.11138;0.0909556;9.12589;0.0817005
21;85;9.16902;0.0824571;9.26952;0.0719399
21;86;9.25838;0.0959362;9.15827;0.0680845
21;87;9.16746;0.0668867;9.3489;0.0995446
21;88;9.24096;0.100468;9.30695;0.0848528
21;89;9.33443;0.0750655;9.51916;0.0851446
21;90;9.46901;0.0679206;9.49853;0.0799858
21;91;9.61349;0.0791919;9.51325;0.0701058
21;92;9.73245;0.0809692;9.50597;0.0880841
21;93;9.56196;0.076367;9.71583;0.0745832
21;94;9.63541;0.0685996;9.78348;0.0862307
21;95;9.65834;0.101735;9.68196;0.0970694
21;96;9.98438;0.077405;9.93874;0.0880873
21;97;9.95209;0.0992175;10.0183;0.095692
21;98;9.98287;0.0737;9.9273;0.0847555
21;99;9.93031;0.0971275;9.87439;0.101847
21;100;9.87993;0.0772266;10.0539;0.0732646
22;0;0;0;0;0
22;1;1;0;1;0
22;2;1.44303;0.00720174;1.40358;0.0109205
22;3;1.73325;0.0129316;1.72946;0.0119131
22;4;1.98758;0.0107943;2.00716;0.014058
22;5;2.25299;0.0149407;2.18955;0.0211214
22;6;2.47933;0.01762;2.43803;0.020043
22;7;2.65289;0.017234;2.65085;0.0168445
22;8;2.82166;0.0235056;2.78976;0.027612
22;9;2.98891;0.0261915;2.97075;0.0202292
22;10;3.21311;0.0303788;3.13881;0.027312
22;11;3.30942;0.0266038;3.33661;0.024942
22;12;3.44453;0.0298397;3.4591;0.036499
22;13;3.59662;0.0307732;3.57229;0.0318543
22;14;3.70178;0.0283894;3.74298;0.0320915
22;15;3.84898;0.0333655;3.85664;0.0215712
22;16;4.03315;0.0306292;4.03054;0.0348687
22;17;4.07222;0.0369808;4.05398;0.0279469
22;18;4.22653;0.0280767;4.21851;0.032888
22;19;4.37404;0.0397502;4.41852;0.0308089
22;20;4.47794;0.0334034;4.50448;0.034719
22;21;4.59104;0.0306098;4.59644;0.0463292
22;22;4.67875;0.0375696;4.70964;0.0422995
22;23;4.67531;0.0532316;4.83561;0.0399477
22;24;4.90297;0.0326788;4.84713;0.0391386
22;25;4.96178;0.0306928;4.98925;0.0336637
22;26;5.06821;0.0399005;5.10966;0.0469415
22;27;5.13818;0.0430823;5.17834;0.0354143
22;28;5.32264;0.0407367;5.20684;0.0301176
22;29;5.35133;0.0502174;5.36341;0.0559975
22;30;5.53495;0.0416994;5.4314;0.0430086
22;31;5.54897;0.0519549;5.61261;0.0647717
22;32;5.60747;0.0513385;5.69903;0.0606052
22;33;5.77414;0.0603543;5.79624;0.0558185
22;34;5.9129;0.0639017;5.86203;0.0483646
22;35;5.96361;0.0574861;5.93455;0.0459133
22;36;6.06903;0.0558264;6.04236;0.0488198
22;37;6.1143;0.0460692;6.23919;0.0522875
22;38;6.20743;0.0478988;6.16656;0.0446535
22;39;6.31716;0.0531802;6.20659;0.0460349
22;40;6.29942;0.0576003;6.30234;0.0578548
22;41;6.31138;0.0620438;6.40477;0.0616965
22;42;6.4034;0.0474557;6.47585;0.0602221
22;43;6.52703;0.045121;6.56793;0.0740828
22;44;6.62748;0.0589608;6.64041;0.0395411
22;45;6.65001;0.0486837;6.6875;0.067262
22;46;6.79655;0.0634666;6.7425;0.0554444
22;47;6.84795;0.0384534;6.81878;0.0526318
22;48;6.82326;0.0477433;6.92621;0.0492982
22;49;7.05366;0.0509803;6.92383;0.0418841
22;50;7.08958;0.0512682;6.95604;0.0419277
22;51;7.05188;0.041534;7.05023;0.0606875
22;52;7.2683;0.0667232;7.183;0.0620827
22;53;7.31714;0.0739674;7.22927;0.0672499
22;54;7.31111;0.0420814;7.32743;0.0606066
22;55;7.40143;0.0602182;7.56335;0.0761384
22;56;7.48564;0.059628;7.38781;0.0697674
22;57;7.53844;0.0646498;7.46365;0.081718
22;58;7.66129;0.0607437;7.61404;0.0668194
22;59;7.63092;0.0580843;7.55488;0.0821838
22;60;7.73516;0.0577324;7.70219;0.0479884
22;61;7.67631;0.0651779;7.81042;0.0646209
22;62;7.82482;0.0518755;7.80918;0.0655541
22;63;8.0271;0.0753317;7.93733;0.0680607
22;64;8.05429;0.0776723;7.91306;0.0779552
22;65;8.12756;0.0790815;8.00628;0.0915995
22;66;8.14507;0.0648867;8.18186;0.050818
22;67;8.09289;0.0685749;8.08527;0.0644621
22;68;8.22151;0.065561;8.20294;0.0591783
22;69;8.27207;0.0670654;8.39327;0.057259
22;70;8.239;0.0646649;8.37013;0.0676549
22;71;8.37042;0.0594457;8.51515;0.0595364
22;72;8.54895;0.0708034;8.42893;0.0784989
22;73;8.50695;0.0851931;8.56077;0.0796369
22;74;8.62465;0.0727155;8.65308;0.0688079
22;75;8.5651;0.0682898;8.78537;0.0582032
22;76;8.71154;0.0765875;8.67757;0.0732458
22;77;8.81587;0.076629;8.88742;0.0880572
22;78;8.96273;0.0831444;8.78985;0.0699223
22;79;8.74421;0.0774368;8.98258;0.0743344
22;80;8.89037;0.0560538;9.00155;0.0893845
22;81;9.07123;0.0991473;8.94584;0.0662014
22;82;9.05159;0.0752115;9.00424;0.0715916
22;83;9.14448;0.0712269;9.04858;0.0712665
22;84;9.12151;0.0875002;9.14303;0.0799275
22;85;9.16766;0.0788021;9.2358;0.0765692
22;86;9.23413;0.0948241;9.14336;0.0667428
22;87;9.17864;0.0648817;9.36268;0.0961108
22;88;9.23226;0.0963934;9.32196;0.0824577
22;89;9.34321;0.0722622;9.4915;0.085933
22;90;9.4623;0.0652471;9.50328;0.0765762
22;91;9.61354;0.0756705;9.52271;0.0676521
22;92;9.73835;0.0775934;9.53605;0.0893808
22;93;9.56276;0.0729755;9.71797;0.0712987
22;94;9.62927;0.065836;9.81156;0.0870489
22;95;9.61964;0.104633;9.67523;0.0929974
22;96;9.94862;0.0821546;9.93348;0.0843345
22;97;9.93814;0.0958267;9.97891;0.0995688
22;98;9.97483;0.0708802;9.92642;0.0809914
22;99;9.92729;0.0928574;9.9008;0.100838
22;100;9.85887;0.0767366;10.0543;0.0700077
23;0;0;0;0;0
23;1;1;0;1;0
23;2;1.443;0.00689522;1.4038;0.0104577
23;3;1.72975;0.0128664;1.72944;0.0114059
23;4;1.99157;0.0110771;2.00283;0.014141
23;5;2.25376;0.0143256;2.19403;0.0207119
23;6;2.48323;0.0173149;2.43855;0.0191968
23;7;2.65243;0.0165065;2.64854;0.0162919
23;8;2.82685;0.0230953;2.78868;0.0264583
23;9;2.98699;0.02515;2.97032;0.0193728
23;10;3.20886;0.0293934;3.13469;0.0264721
23;11;3.30972;0.025473;3.32595;0.0261513
23;12;3.4541;0.03013;3.463;0.0351623
23;13;3.5872;0.0309334;3.5815;0.0318589
23;14;3.70187;0.027181;3.7381;0.0311094
23;15;3.84781;0.0319664;3.86628;0.0227907
23;16;4.03353;0.0293277;4.03076;0.0333849
23;17;4.07312;0.035418;4.06199;0.0279317
23;18;4.22896;0.026991;4.20504;0.0342471
23;19;4.38025;0.0385626;4.40409;0.0328399
23;20;4.4763;0.0320236;4.50496;0.0332444
23;21;4.59384;0.0294404;4.60009;0.0445066
23;22;4.68056;0.0360159;4.71171;0.0405516
23;23;4.68172;0.0513665;4.84054;0.0385634
23;24;4.88807;0.0346551;4.86054;0.0397992
23;25;4.95788;0.0296433;4.98361;0.0327193
23;26;5.0737;0.0385945;5.11164;0.0449867
23;27;5.134;0.0414595;5.16003;0.0385351
23;28;5.32197;0.0390081;5.2222;0.0326726
23;29;5.3504;0.0480884;5.37301;0.0544659
23;30;5.52433;0.0413115;5.39914;0.0523086
23;31;5.54583;0.0498421;5.62034;0.0624942
23;32;5.62521;0.0522563;5.71164;0.0593799
23;33;5.76487;0.0585242;5.79425;0.0534789
23;34;5.91112;0.061207;5.86124;0.0463124
23;35;5.96457;0.0550471;5.92565;0.0448511
23;36;6.06602;0.0535347;6.02976;0.0484101
23;37;6.11223;0.0441563;6.25078;0.0513854
23;38;6.21006;0.045935;6.16043;0.0431897
23;39;6.30457;0.0524498;6.21225;0.0444378
23;40;6.30145;0.0551856;6.30844;0.055727
23;41;6.31397;0.0594586;6.36759;0.0697971
23;42;6.39972;0.0455843;6.47496;0.0576651
23;43;6.52382;0.0433198;6.5697;0.0709509
23;44;6.62973;0.0564952;6.63465;0.0382944
23;45;6.65736;0.0471871;6.69307;0.0646384
23;46;6.80419;0.0612433;6.73535;0.0535638
23;47;6.85033;0.0368932;6.81036;0.0510902
23;48;6.83558;0.0473424;6.90211;0.0529979
23;49;7.04389;0.0497789;6.94968;0.0477104
23;50;7.08135;0.049771;6.94107;0.0428443
23;51;7.06105;0.0408085;7.06835;0.0608649
23;52;7.26079;0.0643227;7.17696;0.059746
23;53;7.31668;0.0708199;7.23932;0.0651667
23;54;7.31526;0.0405034;7.3287;0.0580403
23;55;7.39763;0.0577795;7.55786;0.0731037
23;56;7.5023;0.0594701;7.38516;0.0668499
23;57;7.51355;0.0667128;7.47179;0.0786614
23;58;7.65504;0.0584924;7.64619;0.0715971
23;59;7.65918;0.0623775;7.51986;0.0861274
23;60;7.74427;0.056019;7.6924;0.0469783
23;61;7.68502;0.0630085;7.79864;0.0629809
23;62;7.82067;0.0498398;7.8109;0.0627867
23;63;8.03114;0.0722376;7.94046;0.0652381
23;64;8.04037;0.0756579;7.93508;0.0778171
23;65;8.11609;0.0765779;8.01039;0.087796
23;66;8.13981;0.0623469;8.17416;0.0492608
23;67;8.08724;0.0658978;8.08169;0.0618215
23;68;8.22178;0.0627704;8.20646;0.0567681
23;69;8.26369;0.0647548;8.41279;0.0581914
23;70;8.24793;0.0625531;8.35383;0.0667946
23;71;8.38737;0.0593855;8.49331;0.0610414
23;72;8.55383;0.0679644;8.41803;0.0759439
23;73;8.49955;0.0819007;8.5843;0.0797933
23;74;8.6183;0.0699086;8.65116;0.0659064
23;75;8.58892;0.0695859;8.77446;0.0567834
23;76;8.69356;0.0754984;8.66535;0.0711842
23;77;8.79869;0.0753511;8.88825;0.0843125
23;78;8.97039;0.0799725;8.80028;0.0677524
23;79;8.73273;0.0750231;8.98582;0.0712437
23;80;8.8984;0.054264;9.04502;0.0959877
23;81;9.08453;0.0958535;8.9729;0.0689172
23;82;9.04711;0.0721483;9.01446;0.0693005
23;83;9.11804;0.0731396;9.07923;0.0748003
23;84;9.09721;0.0872301;9.16021;0.0784293
23;85;9.17427;0.0757363;9.22086;0.0748162
23;86;9.23257;0.0908006;9.11084;0.071703
23;87;9.16503;0.0635919;9.3943;0.0972986
23;88;9.25289;0.0945663;9.34547;0.0823748
23;89;9.36109;0.0714597;9.46825;0.0854964
23;90;9.47244;0.063287;9.4948;0.0738041
23;91;9.60566;0.0728762;9.50283;0.0677533
23;92;9.73814;0.0742903;9.51594;0.0879062
23;93;9.54405;0.0723304;9.69559;0.0718372
23;94;9.65305;0.0673698;9.82867;0.085081
23;95;9.6111;0.100541;9.67625;0.0890441
23;96;9.93453;0.0799094;9.933;0.0807455
23;97;9.93145;0.0919909;9.97701;0.0953489
23;98;9.97875;0.0679754;9.93227;0.0777633
23;99;9.92398;0.0889658;9.90756;0.0967814
23;100;9.86116;0.0735051;10.0378;0.069021
24;0;0;0;0;0
24;1;1;0;1;0
24;2;1.44241;0.00663979;1.4038;0.0100307
24;3;1.73007;0.0123452;1.72774;0.0110707
24;4;1.99562;0.0113709;2.00363;0.0135876
24;5;2.2557;0.0138764;2.19996;0.0207331
24;6;2.48073;0.0167949;2.43795;0.0184228
24;7;2.65485;0.0160164;2.65527;0.0170122
24;8;2.82818;0.0221921;2.78862;0.025378
24;9;2.98037;0.0250164;2.96723;0.0188368
24;10;3.20649;0.0282926;3.14539;0.027551
24;11;3.31819;0.0258579;3.32134;0.0255038
24;12;3.45158;0.0290091;3.46254;0.0337297
24;13;3.58849;0.0296982;3.58217;0.0305652
24;14;3.70335;0.0261133;3.73442;0.0300663
24;15;3.8482;0.0306635;3.86435;0.0219446
24;16;4.03089;0.0282544;4.02539;0.0324688
24;17;4.07829;0.0343629;4.06018;0.0268527
24;18;4.23489;0.0265594;4.20544;0.0328511
24;19;4.39043;0.0383622;4.40466;0.0315041
24;20;4.48237;0.031311;4.5011;0.0321196
24;21;4.59504;0.0282638;4.59708;0.0427949
24;22;4.67821;0.0346254;4.68789;0.0456118
24;23;4.68553;0.0494163;4.82828;0.0389683
24;24;4.8867;0.0332681;4.86057;0.0381741
24;25;4.94947;0.0296506;4.99021;0.0320701
24;26;5.08903;0.0400696;5.11252;0.0431586
24;27;5.13664;0.0398541;5.15044;0.0381849
24;28;5.31477;0.0381016;5.22129;0.0313516
24;29;5.36224;0.0476185;5.37827;0.0525061
24;30;5.527;0.0397145;5.40588;0.0506237
24;31;5.54613;0.0478078;5.62903;0.0605688
24;32;5.62563;0.0501242;5.69286;0.059972
24;33;5.75146;0.0577147;5.79209;0.0513409
24;34;5.89867;0.0600122;5.84693;0.04667
24;35;5.96506;0.0528016;5.92449;0.0430353
24;36;6.08062;0.0533857;6.03786;0.047135
24;37;6.09591;0.0453865;6.25201;0.0493024
24;38;6.20152;0.0448785;6.16558;0.0417454
24;39;6.30625;0.0503362;6.2001;0.0443234
24;40;6.31508;0.0546597;6.30698;0.0534714
24;41;6.3248;0.0580507;6.368;0.0669483
24;42;6.41206;0.0454308;6.48446;0.0561206
24;43;6.52073;0.0416652;6.56055;0.0686658
24;44;6.61286;0.0567526;6.64698;0.0387464
24;45;6.65682;0.0452636;6.67417;0.0648138
24;46;6.80817;0.058877;6.72925;0.0517373
24;47;6.85194;0.0354233;6.81945;0.0498411
24;48;6.8459;0.0465679;6.9105;0.051522
24;49;7.04333;0.0477495;6.93199;0.0490599
24;50;7.07735;0.0479058;6.95283;0.0427432
24;51;7.06471;0.0393132;7.07609;0.0588905
24;52;7.26156;0.061701;7.17242;0.0574861
24;53;7.31307;0.0680241;7.24553;0.062813
24;54;7.31027;0.0391699;7.34111;0.0570364
24;55;7.39468;0.0554985;7.55669;0.0701284
24;56;7.49412;0.0576244;7.38961;0.064275
24;57;7.51191;0.0640096;7.46885;0.0755066
24;58;7.64597;0.0568321;7.64341;0.0687298
24;59;7.65644;0.0598929;7.55181;0.0885763
24;60;7.74299;0.0537467;7.67829;0.0472167
24;61;7.69697;0.0616054;7.79729;0.0604241
24;62;7.80465;0.0504166;7.81951;0.0608353
24;63;8.02163;0.0699364;7.95361;0.0639421
24;64;8.04499;0.0727158;7.95074;0.0762648
24;65;8.10949;0.0737469;8.01062;0.0842113
24;66;8.12234;0.0622985;8.17453;0.0472507
24;67;8.08832;0.0632161;8.0753;0.0596398
24;68;8.22479;0.0602824;8.19286;0.056123
24;69;8.26545;0.0621357;8.39915;0.0574574
24;70;8.25296;0.0602096;8.34979;0.0641945
24;71;8.37477;0.0583392;8.47349;0.0618125
24;72;8.54648;0.0656017;8.42066;0.0728904
24;73;8.48703;0.0795477;8.59367;0.0771066
24;74;8.61528;0.0671218;8.64361;0.0636641
24;75;8.57569;0.0680417;8.73227;0.0688954
24;76;8.70094;0.0727906;8.65482;0.0690845
24;77;8.81596;0.0743084;8.8884;0.0808698
24;78;8.94999;0.0793722;8.81863;0.0675283
24;79;8.73084;0.0719843;8.96986;0.0701742
24;80;8.88121;0.0548119;9.03767;0.0923607
24;81;9.08858;0.0920287;8.97057;0.0661439
24;82;9.0349;0.0702712;9.02009;0.0667093
24;83;9.10285;0.0717776;9.07829;0.0717522
24;84;9.11494;0.0855259;9.17456;0.0765818
24;85;9.18219;0.0730743;9.20402;0.07371
24;86;9.22694;0.0872748;9.1019;0.0693536
24;87;9.16856;0.0610968;9.4066;0.094133
24;88;9.26561;0.0915918;9.32369;0.0819582
24;89;9.35617;0.0687185;9.46672;0.0820196
24;90;9.45158;0.0641864;9.5288;0.0785289
24;91;9.62755;0.0732469;9.50113;0.065009
24;92;9.72402;0.0726426;9.53038;0.0855448
24;93;9.54361;0.0693783;9.66906;0.0738351
24;94;9.65442;0.0646332;9.83024;0.0816219
24;95;9.62901;0.0980843;9.66038;0.0868708
24;96;9.92156;0.0777351;9.93972;0.0777397
24;97;9.91155;0.0904505;9.97154;0.0916189
24;98;9.9718;0.0655686;9.95021;0.076716
24;99;9.93097;0.0856181;9.92126;0.0938344
24;100;9.86799;0.0708339;10.0282;0.0668983
25;0;0;0;0;0
25;1;1;0;1;0
25;2;1.43995;0.00683779;1.4021;0.00978607
25;3;1.73212;0.012036;1.72702;0.0106611
25;4;1.99265;0.011322;2.00708;0.0135026
25;5;2.2525;0.0137101;2.19828;0.0199902
25;6;2.48323;0.0163277;2.43676;0.0177401
25;7;2.65552;0.0154023;2.64565;0.0189645
25;8;2.83324;0.0219136;2.79184;0.024594
25;9;2.98773;0.0251369;2.96609;0.0181338
25;10;3.20233;0.0274988;3.1496;0.0268041
25;11;3.31939;0.0248729;3.31402;0.0255708
25;12;3.44892;0.0279981;3.45946;0.0325521
25;13;3.58753;0.028549;3.58112;0.0293849
25;14;3.70768;0.0254586;3.73469;0.028888
25;15;3.85887;0.0313321;3.86822;0.021435
25;16;4.03702;0.0278311;4.0306;0.0316266
25;17;4.07729;0.0330301;4.05431;0.0264571
25;18;4.236;0.0255417;4.20733;0.0316188
25;19;4.39306;0.0369506;4.39877;0.0308347
25;20;4.48138;0.0300991;4.5122;0.032797
25;21;4.59549;0.0271585;4.60412;0.0417138
25;22;4.6852;0.0339942;4.68486;0.0439267
25;23;4.69732;0.0489189;4.83619;0.0382676
25;24;4.8852;0.0319982;4.85946;0.0366932
25;25;4.9627;0.0314086;5.00124;0.0327262
25;26;5.09769;0.0394592;5.11667;0.041673
25;27;5.12883;0.0390791;5.16269;0.0386759
25;28;5.32656;0.0384596;5.21217;0.0314724
25;29;5.36468;0.0458158;5.39036;0.0518745
25;30;5.53131;0.0383994;5.41199;0.0490205
25;31;5.53006;0.0486617;5.61606;0.0596203
25;32;5.61702;0.0489209;5.68838;0.0577934
25;33;5.74098;0.0564316;5.78639;0.0496547
25;34;5.891;0.0581664;5.83992;0.0453827
25;35;5.96537;0.0507311;5.93695;0.0431832
25;36;6.08291;0.0513422;6.02506;0.0470609
25;37;6.09055;0.0439344;6.2542;0.047419
25;38;6.19683;0.0433726;6.16536;0.0401083
25;39;6.30805;0.0483948;6.21485;0.0450673
25;40;6.31337;0.0525433;6.29649;0.0524344
25;41;6.32703;0.0558179;6.38075;0.065574
25;42;6.39479;0.0469382;6.49493;0.0549256
25;43;6.53839;0.0437543;6.54399;0.0680195
25;44;6.61497;0.0545671;6.6654;0.0415339
25;45;6.6693;0.0452442;6.65433;0.0653567
25;46;6.81659;0.0571904;6.7338;0.0499153
25;47;6.86042;0.0350748;6.82089;0.0479073
25;48;6.85396;0.0454614;6.90682;0.0496372
25;49;7.03773;0.0462163;6.94503;0.0489046
25;50;7.07;0.0466098;6.94649;0.0415527
25;51;7.05334;0.0394455;7.07304;0.0566627
25;52;7.24729;0.0609735;7.18182;0.0560255
25;53;7.32597;0.0666168;7.24413;0.0603649
25;54;7.33326;0.0441043;7.34572;0.0549922
25;55;7.37801;0.0558656;7.55697;0.0673778
25;56;7.49448;0.0553649;7.40546;0.0637548
25;57;7.51515;0.0615835;7.45863;0.07326
25;58;7.65713;0.0557303;7.63317;0.0668219
25;59;7.63213;0.0624696;7.57126;0.0872961
25;60;7.7391;0.051784;7.68468;0.0458119
25;61;7.7064;0.059936;7.79756;0.0580543
25;62;7.79975;0.048686;7.83408;0.0602371
25;63;8.02008;0.0672106;7.96918;0.0633753
25;64;8.05658;0.0708174;7.95709;0.0735477
25;65;8.11029;0.0708582;8.02709;0.0825654
25;66;8.12938;0.0602672;8.15548;0.0492297
25;67;8.10706;0.0635613;8.09978;0.0623078
25;68;8.24114;0.0601806;8.19011;0.0539914
